ID,Zone,Row,Col,Volts,Deg.,Depth,Side,Eval,Channel,Location,Extent
948,B,25,19.0,2.13,9.0,26.59,In,PIT,D180,TSP10+0.188m,0.02
949,B,25,20.0,0.97,3.0,12.94,In,PIT,D180,TSP6+0.577m,0.01
950,B,25,21.0,0.84,3.0,14.07,In,PIT,D180,TSP6+0.134m,0.01
951,B,25,22.0,0.89,4.0,17.00,In,PIT,D180,TSP5+0.431m,0.01
952,B,25,23.0,1.2,6.0,20.50,In,PIT,D180,TSP3+0.138m,0.02
953,B,25,27.0,0.99,6.0,21.71,In,PIT,D180,TSP3+0.177m,0.02
954,B,25,28.0,0.65,7.0,22.51,In,PIT,D180,TSP7+0.094m,0.01
955,B,25,30.0,0.87,3.0,13.80,In,PIT,D180,TSP7+0.044m,0.01
956,B,25,31.0,1.14,6.0,20.98,In,PIT,D180,TSP3+0.061m,0.04
957,B,25,33.0,1.19,5.0,17.25,In,PIT,D180,TSP10+0.131m,0.02
958,B,25,34.0,2.1,3.0,14.11,In,PIT,D180,TSP10+0.167m,0.03
959,B,25,35.0,0.6,5.0,18.16,In,PIT,D180,TSP3+0.487m,0.01
960,B,25,36.0,0.74,5.0,18.33,In,PIT,D180,TSP5+0.104m,0.02
961,B,25,37.0,1.26,4.0,17.03,In,PIT,D180,TSP3+0.162m,0.02
962,B,25,39.0,0.83,7.0,22.05,In,PIT,D180,TSP5+0.087m,0.04
963,B,25,40.0,0.57,3.0,12.42,In,PIT,D180,TSP2+0.355m,0.02
964,B,25,42.0,1.53,5.0,19.05,In,PIT,D180,TSP4+0.187m,0.03
965,B,25,43.0,3.06,10.0,18.47,In,PIT,MIX1,TSP10+0.654m,0.16
966,B,25,45.0,0.61,6.0,20.20,In,PIT,D180,TSP8+0.136m,0.02
967,B,25,46.0,0.92,5.0,18.16,In,PIT,D180,TSP10+0.601m,0.04
968,B,25,47.0,0.91,3.0,13.86,In,PIT,D180,TSP8+0.496m,0.02
969,B,25,49.0,0.88,7.0,24.07,In,PIT,D180,TSP9+0.083m,0.01
970,B,25,51.0,2.16,10.0,28.79,In,PIT,D180,TSP10+0.373m,0.08
971,B,25,55.0,0.8,6.0,21.34,In,PIT,D180,TSP6+0.159m,0.03
972,B,26,2.0,0.77,5.0,17.64,In,PIT,D180,TSP11+0.148m,0.02
973,B,26,3.0,1.33,2.0,10.38,In,PIT,D180,TSP7+0.179m,0.02
974,B,26,5.0,0.79,4.0,16.89,In,PIT,D180,TSP7+0.401m,0.02
975,B,26,6.0,5.2,11.0,21.08,In,PIT,MIX1,TSP9+0.596m,0.02
976,B,26,7.0,1.17,5.0,18.10,In,PIT,D180,TSP9+0.054m,0.02
977,B,26,8.0,0.82,2.0,11.20,In,PIT,D180,TSP7+0.139m,0.03
978,B,26,9.0,0.92,11.0,32.19,In,PIT,D180,TSP10+0.183m,0.02
979,B,26,11.0,0.5,4.0,17.04,In,PIT,D180,TSP4+0.285m,0.02
980,B,26,12.0,0.9,4.0,16.20,In,PIT,D180,TSP6+0.364m,0.02
981,B,26,13.0,7.41,7.0,23.21,In,PIT,D180,TSP9+0.486m,0.03
982,B,26,14.0,1.02,7.0,22.12,In,PIT,D180,TSP7+0.061m,0.02
983,B,26,15.0,1.02,6.0,21.23,In,PIT,D180,TSP6+0.096m,0.03
984,B,26,16.0,1.41,7.0,23.24,In,PIT,D180,TSP10+0.552m,0.04
985,B,26,19.0,0.74,8.0,25.01,In,PIT,D180,TSP11+0.123m,0.02
986,B,26,22.0,0.77,5.0,18.46,In,PIT,D180,TSP6+0.309m,0.01
987,B,26,24.0,1.94,13.0,36.77,In,PIT,D180,TSP5+0.509m,0.04
988,B,26,25.0,1.29,5.0,19.17,In,PIT,D180,TSP5+0.122m,0.04
989,B,26,26.0,1.19,4.0,15.50,In,PIT,D180,TSP11+0.141m,0.02
990,B,26,30.0,1.19,4.0,15.84,In,PIT,D180,TSP1+0.468m,0.02
991,B,26,31.0,1.54,5.0,17.49,In,PIT,D180,TSP10+0.153m,0.01
992,B,26,33.0,1.24,9.0,28.38,In,PIT,D180,TSP9+0.113m,0.02
993,B,26,34.0,1.05,4.0,15.13,In,PIT,D180,TSP10+0.192m,0.03
994,B,26,35.0,1.12,5.0,18.98,In,PIT,D180,TSP7+0.160m,0.02
995,B,26,36.0,0.84,5.0,18.90,In,PIT,D180,TSP10+0.123m,0.01
996,B,26,37.0,0.64,5.0,18.97,In,PIT,D180,TSP10+0.154m,0.02
997,B,26,38.0,2.26,8.0,25.32,In,PIT,D180,TSP8+0.219m,0.01
998,B,26,39.0,0.89,5.0,18.86,In,PIT,D180,TSP9+0.288m,0.02
999,B,26,41.0,1.15,5.0,18.49,In,PIT,D180,TSP10+0.428m,0.04
"1,000B",26,42,0.66,4.0,15.57,In,PIT,D180,TSP7+0.107m,0.040,
"1,001B",26,44,0.67,4.0,16.18,In,PIT,D180,TSP9+0.286m,0.020,
"1,002B",26,47,0.89,2.0,11.48,In,PIT,D180,TSP5+0.536m,0.030,
"1,003B",26,48,0.93,7.0,22.47,In,PIT,D180,TSP9+0.166m,0.010,
"1,004B",26,49,1.2,10.0,30.33,In,PIT,D180,TSP10+0.146m,0.020,
"1,005B",26,50,1.83,4.0,16.95,In,PIT,D180,TSP10+0.049m,0.020,
"1,006B",26,51,0.95,5.0,19.11,In,PIT,D180,TSP8+0.324m,0.050,
"1,007B",26,53,1.57,7.0,22.38,In,PIT,D180,TSP10+0.381m,0.020,
"1,008B",27,1,0.82,2.0,12.36,In,PIT,D180,TSP3+0.282m,0.020,
"1,009B",27,2,1.57,5.0,17.7,In,PIT,D180,TSP9+0.450m,0.040,
"1,010B",27,3,1.18,6.0,20.75,In,PIT,D180,TSP5+0.618m,0.040,
"1,011B",27,6,1.0,4.0,14.86,In,PIT,D180,TSP7+0.078m,0.020,
"1,012B",27,7,0.84,2.0,11.05,In,PIT,D180,TSP9+0.150m,0.020,
"1,013B",27,8,0.76,3.0,12.98,In,PIT,D180,TSP8+0.154m,0.030,
"1,014B",27,10,0.78,4.0,15.87,In,PIT,D180,TSP3+0.036m,0.010,
"1,015B",27,12,0.79,5.0,19.16,In,PIT,D180,TSP8+0.431m,0.030,
"1,016B",27,13,1.64,8.0,25.93,In,PIT,D180,TSP2+0.225m,0.020,
"1,017B",27,14,0.77,5.0,17.57,In,PIT,D180,TSP3+0.347m,0.030,
"1,018B",27,15,1.39,7.0,23.0,In,PIT,D180,TSP10+0.059m,0.010,
"1,019B",27,16,0.9,5.0,17.37,In,PIT,D180,TSP10+0.117m,0.010,
"1,020B",27,17,0.98,2.0,11.44,In,PIT,D180,TSP11+0.171m,0.010,
"1,021B",27,18,1.05,3.0,13.7,In,PIT,D180,TSP4+0.124m,0.020,
"1,022B",27,19,2.51,4.0,14.78,In,PIT,D180,TSP11+0.059m,0.010,
"1,023B",27,22,1.49,5.0,19.1,In,PIT,D180,TSP3+0.326m,0.040,
"1,024B",27,23,1.42,8.0,25.38,In,PIT,D180,TSP9+0.438m,0.020,
"1,025B",27,25,0.97,5.0,18.5,In,PIT,D180,TSP4+0.137m,0.020,
"1,026B",27,26,1.11,8.0,25.23,In,PIT,D180,TSP2+0.093m,0.020,
"1,027B",27,27,0.81,2.0,12.29,In,PIT,D180,TSP6+0.424m,0.020,
"1,028B",27,29,0.87,3.0,13.1,In,PIT,D180,TSP9+0.114m,0.020,
"1,029B",27,35,0.97,2.0,10.44,In,PIT,D180,TSP11+0.111m,0.010,
"1,030B",27,36,2.27,9.0,26.67,In,PIT,D180,TSP10+0.395m,0.030,
"1,031B",27,37,0.79,4.0,15.86,In,PIT,D180,TSP9+0.134m,0.010,
"1,032B",27,39,1.02,3.0,14.66,In,PIT,D180,TSP9+0.483m,0.020,
"1,033B",27,41,0.92,5.0,17.5,In,PIT,D180,TSP10+0.260m,0.010,
"1,034B",27,42,1.18,3.0,13.16,In,PIT,D180,TSP10+0.198m,0.020,
"1,035B",27,43,0.71,5.0,19.32,In,PIT,D180,TSP9+0.226m,0.030,
"1,036B",27,44,0.97,6.0,20.99,In,PIT,D180,TSP10+0.214m,0.020,
"1,037B",27,45,1.14,6.0,20.56,In,PIT,D180,TSP10+0.124m,0.030,
"1,038B",27,46,0.82,4.0,16.89,In,PIT,D180,TSP9+0.045m,0.010,
"1,039B",27,47,1.94,9.0,27.72,In,PIT,D180,TSP10+0.221m,0.030,
"1,040B",27,48,6.2,11.0,31.16,In,PIT,D180,TSP11+0.181m,0.040,
"1,041B",27,49,0.93,2.0,11.85,In,PIT,D180,TSP9+0.096m,0.020,
"1,042B",27,51,3.14,6.0,21.44,In,PIT,D180,TSP8+0.436m,0.020,
"1,043B",27,52,1.23,6.0,20.09,In,PIT,D180,TSP9+0.125m,0.020,
"1,044B",28,1,1.58,6.0,20.09,In,PIT,D180,TSP10+0.631m,0.030,
"1,045B",28,2,0.86,6.0,21.03,In,PIT,D180,TSP9+0.099m,0.020,
"1,046B",28,4,0.68,3.0,13.91,In,PIT,D180,TEO+0.614m,0.010,
"1,047B",28,5,0.72,5.0,18.21,In,PIT,D180,TSP9+0.436m,0.020,
"1,048B",28,6,1.41,7.0,23.25,In,PIT,D180,TSP7+0.078m,0.040,
"1,049B",28,7,1.01,4.0,15.23,In,PIT,D180,TSP10+0.986m,0.030,
"1,050B",28,8,1.38,5.0,17.13,In,PIT,D180,TSP5+0.249m,0.020,
"1,051B",28,11,1.02,4.0,15.47,In,PIT,D180,TSP8+0.533m,0.040,
"1,052B",28,13,0.95,5.0,17.7,In,PIT,D180,TSP10+0.561m,0.050,
"1,151B",30,49,0.91,3.0,14.28,In,PIT,D180,TSP10+0.407m,0.060,
"1,152B",30,50,0.57,8.0,25.18,In,PIT,D180,TSP10+0.103m,0.020,
"1,153B",30,51,1.74,10.0,29.73,In,PIT,D180,TSP10+0.159m,0.020,
"1,154B",31,1,1.62,7.0,22.17,In,PIT,D180,TSP10+0.452m,0.030,
"1,155B",31,2,3.77,9.0,27.92,In,PIT,D180,TSP11+0.060m,0.020,
"1,156B",31,5,0.66,7.0,23.73,In,PIT,D180,TSP7+0.031m,0.020,
"1,157B",31,6,1.12,7.0,23.5,In,PIT,D180,TSP9+0.408m,0.010,
"1,158B",31,7,0.68,4.0,14.99,In,PIT,D180,TSP6+0.409m,0.020,
"1,159B",31,8,0.89,8.0,24.48,In,PIT,D180,TSP10+0.052m,0.010,
"1,160B",31,10,1.09,5.0,18.2,In,PIT,D180,TSP9+0.140m,0.020,
"1,161B",31,12,1.43,4.0,15.77,In,PIT,D180,TSP1+0.588m,0.010,
"1,162B",31,13,1.05,9.0,27.77,In,PIT,D180,TSP9+0.309m,0.010,
"1,163B",31,15,1.3,9.0,27.66,In,PIT,D180,TEO+0.400m,0.020,
"1,164B",31,16,5.39,15.0,42.1,In,PIT,D180,TSP10+0.721m,0.090,
"1,053B",28,14,1.08,4.0,16.87,In,PIT,D180,TSP2+0.236m,0.020,
"1,054B",28,15,1.41,4.0,15.32,In,PIT,D180,TSP11+0.281m,0.020,
"1,055B",28,16,1.17,6.0,20.76,In,PIT,D180,TSP10+0.589m,0.030,
"1,056B",28,18,0.78,4.0,16.92,In,PIT,D180,TSP10+0.091m,0.020,
"1,057B",28,19,0.66,4.0,15.1,In,PIT,D180,TSP8+0.608m,0.020,
"1,058B",28,20,2.72,9.0,26.44,In,PIT,D180,TSP10+0.042m,0.020,
"1,059B",28,22,0.55,4.0,15.7,In,PIT,D180,TSP1+0.594m,0.020,
"1,060B",28,23,2.07,9.0,26.72,In,PIT,D180,TSP10+0.611m,0.050,
"1,061B",28,24,1.01,6.0,20.86,In,PIT,D180,TSP9+0.417m,0.020,
"1,062B",28,26,3.06,8.0,25.46,In,PIT,D180,TSP9+0.016m,0.010,
"1,063B",28,27,1.01,4.0,14.95,In,PIT,D180,TSP2+0.191m,0.020,
"1,064B",28,28,1.43,8.0,24.31,In,PIT,D180,TSP10+0.195m,0.060,
"1,065B",28,29,0.93,8.0,24.94,In,PIT,D180,TSP8+0.624m,0.020,
"1,066B",28,30,1.42,3.0,13.11,In,PIT,D180,TSP1+0.087m,0.020,
"1,067B",28,31,1.03,7.0,23.35,In,PIT,D180,TSP10+0.082m,0.010,
"1,068B",28,32,1.04,5.0,18.58,In,PIT,D180,TSP10+0.104m,0.030,
"1,069B",28,33,0.91,5.0,18.53,In,PIT,D180,TSP10+0.149m,0.020,
"1,070B",28,34,0.98,6.0,21.1,In,PIT,D180,TSP1+0.371m,0.030,
"1,071B",28,35,0.97,5.0,17.31,In,PIT,D180,TSP11+0.116m,0.030,
"1,072B",28,36,1.14,10.0,30.96,In,PIT,D180,TSP10+0.042m,0.030,
"1,073B",28,38,0.85,6.0,20.51,In,PIT,D180,TSP3+0.241m,0.020,
"1,074B",28,40,0.82,3.0,13.63,In,PIT,D180,TSP3+0.572m,0.040,
"1,075B",28,41,1.01,4.0,16.72,In,PIT,D180,TSP3+0.260m,0.020,
"1,076B",28,42,0.65,7.0,23.17,In,PIT,D180,TSP5+0.058m,0.030,
"1,077B",28,44,1.93,8.0,24.45,In,PIT,D180,TSP10+0.601m,0.030,
"1,078B",28,45,0.77,3.0,12.63,In,PIT,D180,TSP9+0.131m,0.020,
"1,079B",28,48,0.73,7.0,23.42,In,PIT,D180,TSP4+0.327m,0.020,
"1,080B",28,50,0.96,7.0,22.73,In,PIT,D180,TSP9+0.485m,0.020,
"1,081B",28,51,1.46,4.0,15.46,In,PIT,D180,TSP10+0.519m,0.030,
"1,082B",28,52,1.32,4.0,15.06,In,PIT,D180,TSP6+0.311m,0.030,
"1,083B",28,53,0.73,5.0,19.21,In,PIT,D180,TSP7+0.283m,0.020,
"1,084B",28,54,0.5,6.0,20.91,In,PIT,D180,TSP10+0.045m,0.010,
"1,085B",29,1,1.41,7.0,23.03,In,PIT,D180,TSP9+0.734m,0.030,
"1,086B",29,3,0.94,6.0,19.73,In,PIT,D180,TSP6+0.263m,0.020,
"1,087B",29,4,0.64,6.0,20.51,In,PIT,D180,TSP8+0.631m,0.020,
"1,088B",29,5,0.89,4.0,15.47,In,PIT,D180,TSP10+0.084m,0.030,
"1,089B",29,6,1.17,6.0,21.04,In,PIT,D180,TSP6+0.396m,0.020,
"1,090B",29,8,1.19,2.0,10.89,In,PIT,D180,TSP6+0.576m,0.010,
"1,091B",29,10,1.03,3.0,14.35,In,PIT,D180,TSP1+0.617m,0.030,
"1,092B",29,11,0.98,3.0,12.56,In,PIT,D180,TEO+0.349m,0.030,
"1,093B",29,14,1.52,7.0,22.33,In,PIT,D180,TSP10+0.162m,0.030,
"1,094B",29,15,1.46,5.0,19.0,In,PIT,D180,TSP11+0.120m,0.020,
"1,095B",29,16,1.03,5.0,18.93,In,PIT,D180,TSP6+0.474m,0.010,
"1,096B",29,17,1.95,8.0,24.53,In,PIT,D180,TSP10+0.537m,0.050,
"1,097B",29,18,2.75,3.0,13.46,In,PIT,D180,TSP11+0.103m,0.020,
"1,098B",29,19,3.58,4.0,14.92,In,PIT,D180,TSP1+0.368m,0.040,
"1,099B",29,20,0.89,3.0,13.73,In,PIT,D180,TSP10+0.236m,0.040,
"1,100B",29,21,1.98,8.0,24.15,In,PIT,D180,TSP3+0.114m,0.030,
"1,101B",29,22,1.12,2.0,10.38,In,PIT,D180,TEO+0.358m,0.020,
"1,102B",29,25,2.1,4.0,15.51,In,PIT,D180,TSP1+0.582m,0.050,
"1,103B",29,26,1.15,2.0,11.02,In,PIT,D180,TSP10+0.857m,0.010,
"1,104B",29,27,1.3,2.0,10.47,In,PIT,D180,TSP5+0.391m,0.020,
"1,105B",29,28,2.18,5.0,18.78,In,PIT,D180,TSP8+0.466m,0.020,
"1,106B",29,31,1.0,4.0,16.67,In,PIT,D180,TSP10+0.132m,0.010,
"1,107B",29,33,0.82,5.0,19.38,In,PIT,D180,TSP10+0.546m,0.030,
"1,108B",29,34,1.8,13.0,36.37,In,PIT,D180,TSP9+0.370m,0.010,
"1,109B",29,36,1.3,7.0,23.94,In,PIT,D180,TSP8+0.486m,0.020,
"1,110B",29,39,0.88,4.0,15.43,In,PIT,D180,TSP1+0.470m,0.020,
"1,111B",29,41,2.54,10.0,30.3,In,PIT,D180,TSP8+0.369m,0.030,
"1,112B",29,42,1.42,3.0,14.71,In,PIT,D180,TSP2+0.019m,0.020,
"1,113B",29,43,1.35,7.0,21.99,In,PIT,D180,TSP8+0.169m,0.030,
"1,114B",29,48,0.75,5.0,17.36,In,PIT,D180,TSP9+0.389m,0.030,
"1,115B",29,49,0.82,5.0,18.38,In,PIT,D180,TSP5+0.046m,0.020,
"1,116B",29,50,0.91,3.0,13.87,In,PIT,D180,TSP8+0.647m,0.020,
"1,117B",29,51,0.77,5.0,19.22,In,PIT,D180,TSP9+0.299m,0.010,
"1,118B",29,52,0.74,5.0,18.22,In,PIT,D180,TSP9+0.308m,0.010,
"1,119B",29,53,1.75,8.0,26.41,In,PIT,D180,TSP7+0.088m,0.010,
"1,120B",30,1,1.04,4.0,16.77,In,PIT,D180,TSP1+0.532m,0.050,
"1,121B",30,3,1.38,7.0,24.05,In,PIT,D180,TSP9+0.163m,0.030,
"1,122B",30,4,1.24,5.0,18.55,In,PIT,D180,TSP9+0.034m,0.020,
"1,123B",30,5,3.49,13.0,35.81,In,PIT,D180,TSP10+0.911m,0.020,
"1,124B",30,7,0.94,3.0,13.34,In,PIT,D180,TSP9+0.380m,0.020,
"1,125B",30,8,1.07,5.0,18.32,In,PIT,D180,TSP10+0.088m,0.020,
"1,126B",30,11,0.7,7.0,22.89,In,PIT,D180,TSP3+0.163m,0.040,
"1,127B",30,13,0.77,5.0,17.13,In,PIT,D180,TSP3+0.106m,0.020,
"1,128B",30,17,1.01,4.0,16.76,In,PIT,D180,TSP1+0.111m,0.020,
"1,129B",30,18,2.08,7.0,22.32,In,PIT,D180,TSP7+0.151m,0.020,
"1,130B",30,20,1.13,3.0,13.72,In,PIT,D180,TSP4+0.273m,0.030,
"1,131B",30,22,0.69,6.0,20.23,In,PIT,D180,TSP5+0.247m,0.040,
"1,132B",30,23,0.85,6.0,20.79,In,PIT,D180,TSP6+0.046m,0.020,
"1,133B",30,24,1.35,3.0,13.36,In,PIT,D180,TSP7+0.227m,0.020,
"1,134B",30,26,3.39,7.0,24.06,In,PIT,D180,TSP9+0.126m,0.060,
"1,135B",30,27,1.81,7.0,23.11,In,PIT,D180,TSP8+0.198m,0.010,
"1,136B",30,28,1.47,11.0,33.37,In,PIT,D180,TSP8+0.195m,0.030,
"1,137B",30,29,1.54,5.0,18.3,In,PIT,D180,TSP6+0.253m,0.020,
"1,138B",30,30,1.58,6.0,20.62,In,PIT,D180,TSP9+0.432m,0.010,
"1,139B",30,31,1.84,8.0,26.02,In,PIT,D180,TSP9+0.187m,0.020,
"1,140B",30,32,0.76,5.0,17.09,In,PIT,D180,TSP3+0.518m,0.020,
"1,141B",30,34,3.91,17.0,46.03,In,PIT,D180,TSP8+0.163m,0.010,
"1,142B",30,35,1.58,9.0,28.47,In,PIT,D180,TSP7+0.034m,0.020,
"1,143B",30,36,2.06,8.0,26.13,In,PIT,D180,TSP10+0.413m,0.010,
"1,144B",30,37,0.82,4.0,15.94,In,PIT,D180,TSP10+0.197m,0.010,
"1,145B",30,38,0.81,3.0,13.22,In,PIT,D180,TSP10+0.575m,0.040,
"1,146B",30,39,1.21,4.0,15.23,In,PIT,D180,TSP8+0.341m,0.020,
"1,147B",30,40,1.15,6.0,20.68,In,PIT,D180,TSP7+0.279m,0.020,
"1,148B",30,41,0.7,5.0,17.3,In,PIT,D180,TSP8+0.097m,0.020,
"1,149B",30,43,0.93,5.0,18.44,In,PIT,D180,TSP3+0.440m,0.030,
"1,150B",30,48,0.75,7.0,21.89,In,PIT,D180,TSP9+0.258m,0.020,
"1,165B",31,17,2.42,10.0,30.95,In,PIT,D180,TSP10+0.409m,0.020,
"1,166B",31,18,0.92,9.0,28.62,In,PIT,D180,TSP9+0.091m,0.010,
"1,167B",31,19,1.01,12.0,34.6,In,PIT,D180,TSP9+0.589m,0.010,
"1,168B",31,20,1.48,9.0,27.41,In,PIT,D180,TSP9+0.220m,0.020,
"1,169B",31,21,2.12,2.0,12.34,In,PIT,D180,TSP3+0.604m,0.030,
"1,170B",31,22,2.14,8.0,24.73,In,PIT,D180,TSP10+0.261m,0.010,
"1,171B",31,24,0.89,9.0,27.3,In,PIT,D180,TSP5+0.090m,0.020,
"1,172B",31,25,1.41,2.0,11.91,In,PIT,D180,TSP6+0.174m,0.020,
"1,173B",31,26,0.85,8.0,25.89,In,PIT,D180,TSP10+0.761m,0.020,
"1,174B",31,27,2.51,15.0,30.57,In,PIT,MIX1,TSP10+0.012m,0.010,
"1,175B",31,28,0.89,21.0,54.54,In,PIT,D180,TEO+0.414m,0.010,
"1,176B",31,29,1.01,9.0,26.96,In,PIT,D180,TSP9+0.191m,0.030,
"1,177B",31,30,1.91,27.0,69.33,In,PIT,D180,TEO+0.063m,0.030,
"1,178B",31,31,2.31,12.0,33.44,In,PIT,D180,TSP8+0.164m,0.010,
"1,179B",31,32,1.63,7.0,23.58,In,PIT,D180,TSP9+0.316m,0.020,
"1,180B",31,33,1.83,13.0,36.77,In,PIT,D180,TSP9+0.038m,0.020,
"1,181B",31,34,3.63,9.0,26.74,In,PIT,D180,TSP7+0.114m,0.040,
"1,182B",31,35,0.99,8.0,24.72,In,PIT,D180,TSP2+0.172m,0.030,
"1,183B",31,36,1.69,9.0,26.89,In,PIT,D180,TSP10+0.246m,0.020,
"1,184B",31,38,1.35,7.0,22.11,In,PIT,D180,TSP9+0.347m,0.010,
"1,185B",31,39,2.3,8.0,25.89,In,PIT,D180,TSP4+0.307m,0.040,
"1,186B",31,40,1.24,4.0,15.85,In,PIT,D180,TSP10+0.114m,0.020,
"1,187B",31,41,2.31,24.0,61.48,In,PIT,D180,TSP10+1.181m,0.020,
